country;year;month;MCS;CG;volume(Kg);weight;value(EUR)
Spain;2013;11;Groundfish;Hake;8904848.0;Net weight;6.475526E7
Spain;2013;11;Small pelagics;Sardine;5914677.0;Net weight;2.661158E7
Spain;2013;11;Salmonids;Salmon;3944264.0;Net weight;3.627556E7
Spain;2013;11;Flatfish;Sole, other;2739665.0;Net weight;2.482928E7
Spain;2013;12;Miscellaneous aquatic products;Other unspecified products;3.610392E7;Net weight;2.731132E8
Spain;2013;12;Small pelagics;Sardine;4234577.0;Net weight;1.839187E7
Spain;2013;12;Other marine fish;Seabass, European;2138020.0;Net weight;1.899044E7
Spain;2013;12;Groundfish;Hake;1.069852E7;Net weight;8.293381E7
Spain;2013;12;Other marine fish;Monk;1939996.0;Net weight;2.412239E7
Spain;2013;12;Flatfish;Sole, other;2546537.0;Net weight;2.338907E7
Spain;2013;12;Salmonids;Salmon;4833936.0;Net weight;4.318744E7
Spain;2013;12;Small pelagics;Mackerel;1059669.0;Net weight;5334304.0
Spain;2013;12;Other marine fish;Seabream, gilthead;2873563.0;Net weight;2.133217E7
Spain;2013;12;Tuna and tuna-like species;Tuna, miscellaneous;929170.0;Net weight;9540143.0
Spain;2013;12;Groundfish;Cod;2281100.0;Net weight;1.709141E7
Spain;2013;2;Miscellaneous aquatic products;Other unspecified products;2.707333E7;Net weight;1.763608E8
Spain;2013;2;Other marine fish;Seabass, European;1323179.0;Net weight;1.133262E7
Spain;2013;2;Other marine fish;Monk;1057372.0;Net weight;1.13907E7
Spain;2013;2;Small pelagics;Mackerel;1296442.0;Net weight;6357344.0
Spain;2013;2;Other marine fish;Seabream, gilthead;2341646.0;Net weight;1.675517E7
Spain;2013;2;Tuna and tuna-like species;Tuna, miscellaneous;779727.0;Net weight;6839619.0
Spain;2013;2;Groundfish;Cod;2991163.0;Net weight;2.09084E7
Spain;2013;2;Flatfish;Sole, other;2848682.0;Net weight;2.652162E7
Spain;2013;2;Salmonids;Salmon;3111935.0;Net weight;2.628865E7
Spain;2013;2;Small pelagics;Sardine;4192735.0;Net weight;2.133976E7
Spain;2013;2;Groundfish;Hake;1.257291E7;Net weight;8.01258E7
Spain;2013;3;Small pelagics;Sardine;4902695.0;Net weight;2.65486E7
Spain;2013;3;Groundfish;Hake;1.176572E7;Net weight;7.876322E7
Spain;2013;3;Other marine fish;Monk;1255377.0;Net weight;1.307556E7
Spain;2013;3;Small pelagics;Mackerel;4692662.0;Net weight;1.554152E7
Spain;2013;3;Salmonids;Salmon;2628008.0;Net weight;2.437831E7
Spain;2013;3;Flatfish;Sole, other;3822540.0;Net weight;3.231136E7
Spain;2013;3;Groundfish;Cod;5365640.0;Net weight;3.719132E7
Spain;2013;3;Tuna and tuna-like species;Tuna, miscellaneous;985970.0;Net weight;9417942.0
Spain;2013;3;Other marine fish;Seabream, gilthead;2238959.0;Net weight;1.614401E7
Spain;2013;3;Miscellaneous aquatic products;Other unspecified products;2.740942E7;Net weight;1.807296E8
Spain;2013;3;Other marine fish;Seabass, European;1510549.0;Net weight;1.318842E7
Spain;2013;4;Miscellaneous aquatic products;Other unspecified products;2.558369E7;Net weight;1.731086E8
Spain;2013;4;Other marine fish;Seabass, European;1236366.0;Net weight;1.039357E7
Spain;2013;4;Other marine fish;Monk;1110929.0;Net weight;1.138666E7
Spain;2013;4;Small pelagics;Mackerel;2903978.0;Net weight;1.044245E7
Spain;2013;4;Other marine fish;Seabream, gilthead;2441548.0;Net weight;1.75144E7
Spain;2013;4;Tuna and tuna-like species;Tuna, miscellaneous;1216026.0;Net weight;1.07685E7
Spain;2013;4;Groundfish;Cod;2834059.0;Net weight;1.924939E7
Spain;2013;4;Flatfish;Sole, other;3699401.0;Net weight;3.17857E7
Spain;2013;4;Salmonids;Salmon;3044248.0;Net weight;2.885652E7
Spain;2013;4;Small pelagics;Sardine;6041006.0;Net weight;3.014683E7
Spain;2013;4;Groundfish;Hake;1.249761E7;Net weight;8.139855E7
Spain;2013;5;Small pelagics;Mackerel;1390608.0;Net weight;5386597.0
Spain;2013;5;Other marine fish;Monk;1334325.0;Net weight;1.449382E7
Spain;2013;5;Other marine fish;Seabass, European;1275890.0;Net weight;1.114625E7
Spain;2013;5;Miscellaneous aquatic products;Other unspecified products;2.607473E7;Net weight;1.736293E8
Spain;2013;5;Groundfish;Cod;2526672.0;Net weight;1.682312E7
Spain;2013;5;Tuna and tuna-like species;Tuna, miscellaneous;1264259.0;Net weight;1.245596E7
Spain;2013;5;Other marine fish;Seabream, gilthead;2635142.0;Net weight;1.975079E7
Spain;2013;5;Groundfish;Hake;1.113253E7;Net weight;7.277779E7
Spain;2013;5;Small pelagics;Sardine;7258198.0;Net weight;3.710984E7
Spain;2013;5;Salmonids;Salmon;2363611.0;Net weight;2.516173E7
Spain;2013;5;Flatfish;Sole, other;3396487.0;Net weight;2.992667E7
Spain;2013;6;Other marine fish;Monk;1323417.0;Net weight;1.382348E7
Spain;2013;6;Other marine fish;Seabass, European;1403344.0;Net weight;1.159831E7
Spain;2013;6;Miscellaneous aquatic products;Other unspecified products;2.565411E7;Net weight;1.704979E8
Spain;2013;6;Small pelagics;Mackerel;1095346.0;Net weight;4579108.0
Spain;2013;6;Other marine fish;Seabream, gilthead;2150407.0;Net weight;1.535563E7
Spain;2013;6;Tuna and tuna-like species;Tuna, miscellaneous;1640386.0;Net weight;1.6245E7
Spain;2013;6;Flatfish;Sole, other;3363059.0;Net weight;2.86563E7
Spain;2013;6;Groundfish;Cod;2153414.0;Net weight;1.500958E7
Spain;2013;6;Salmonids;Salmon;3858891.0;Net weight;3.296404E7
Spain;2013;6;Small pelagics;Sardine;7310020.0;Net weight;3.737114E7
Spain;2013;6;Groundfish;Hake;1.084572E7;Net weight;6.884342E7
Spain;2013;7;Salmonids;Salmon;2858600.0;Net weight;2.568704E7
Spain;2013;7;Flatfish;Sole, other;2931256.0;Net weight;2.601216E7
Spain;2013;7;Groundfish;Cod;1836846.0;Net weight;1.238312E7
Spain;2013;7;Tuna and tuna-like species;Tuna, miscellaneous;3762781.0;Net weight;3.398222E7
Spain;2013;7;Other marine fish;Seabream, gilthead;1870251.0;Net weight;1.372864E7
Spain;2013;7;Small pelagics;Mackerel;1441858.0;Net weight;6508745.0
Spain;2013;7;Groundfish;Hake;9240634.0;Net weight;6.245467E7
Spain;2013;7;Small pelagics;Sardine;7928965.0;Net weight;3.66407E7
Spain;2013;7;Other marine fish;Monk;1046558.0;Net weight;1.148051E7
Spain;2013;7;Other marine fish;Seabass, European;1265781.0;Net weight;1.073965E7
Spain;2013;7;Miscellaneous aquatic products;Other unspecified products;2.368125E7;Net weight;1.572672E8
Spain;2013;8;Miscellaneous aquatic products;Other unspecified products;2.313665E7;Net weight;1.543666E8
Spain;2013;8;Small pelagics;Mackerel;1122541.0;Net weight;4558708.0
Spain;2013;8;Other marine fish;Monk;849125.0;Net weight;9597221.0
Spain;2013;8;Other marine fish;Seabass, European;980003.0;Net weight;8600510.0
Spain;2013;8;Groundfish;Hake;7948662.0;Net weight;5.387657E7
Spain;2013;8;Small pelagics;Sardine;6584779.0;Net weight;3.334664E7
Spain;2013;8;Salmonids;Salmon;1828850.0;Net weight;1.822541E7
Spain;2013;8;Flatfish;Sole, other;2692781.0;Net weight;2.15319E7
Spain;2013;8;Groundfish;Cod;1593810.0;Net weight;1.083842E7
Spain;2013;8;Tuna and tuna-like species;Tuna, miscellaneous;3819707.0;Net weight;3.154841E7
Spain;2013;8;Other marine fish;Seabream, gilthead;1867926.0;Net weight;1.385166E7
Spain;2013;9;Groundfish;Cod;1906862.0;Net weight;1.332792E7
Spain;2013;9;Groundfish;Hake;8783268.0;Net weight;6.050383E7
Spain;2013;9;Flatfish;Sole, other;3068134.0;Net weight;2.626558E7
Spain;2013;9;Small pelagics;Sardine;7617672.0;Net weight;3.556356E7
Spain;2013;9;Tuna and tuna-like species;Tuna, miscellaneous;2803263.0;Net weight;2.533717E7
Spain;2013;9;Salmonids;Salmon;4001844.0;Net weight;3.544221E7
Spain;2013;9;Other marine fish;Seabream, gilthead;2231578.0;Net weight;1.622547E7
Spain;2013;9;Small pelagics;Mackerel;1792725.0;Net weight;7185622.0
Spain;2013;9;Other marine fish;Monk;924042.0;Net weight;9761610.0
Spain;2013;9;Other marine fish;Seabass, European;1352991.0;Net weight;1.169037E7
Spain;2013;9;Miscellaneous aquatic products;Other unspecified products;2.672317E7;Net weight;1.706797E8
Sweden;2024;1;Salmonids;Salmon;153458.69;Net weight;2136891.16
Sweden;2024;1;Freshwater fish;Pike-perch;0.0;Net weight;0.0
Sweden;2024;1;Salmonids;Other salmonids;12584.54;Net weight;312899.37
Sweden;2024;1;Flatfish;Flounder, other;2195.92;Net weight;49261.19
Sweden;2024;1;Small pelagics;Herring;22354.12;Net weight;235458.11
Sweden;2024;1;Miscellaneous aquatic products;Other unspecified products;151163.62;Net weight;2457713.45
Sweden;2024;1;Groundfish;Haddock;24110.03;Net weight;372893.42
Sweden;2024;1;Flatfish;Halibut, other;0.0;Net weight;0.0
Sweden;2024;1;Groundfish;Cod;32091.76;Net weight;559029.02
Sweden;2024;10;Salmonids;Salmon;576287.78;Net weight;7511525.24
Sweden;2024;10;Groundfish;Cod;20941.36;Net weight;414295.62
Sweden;2024;10;Small pelagics;Herring;12176.83;Net weight;109231.79
Sweden;2024;10;Flatfish;Flounder, other;9090.94;Net weight;160289.32
Sweden;2024;10;Salmonids;Other salmonids;11198.46;Net weight;278193.74
Sweden;2024;10;Freshwater fish;Pike-perch;5630.51;Net weight;118435.36
Sweden;2024;10;Flatfish;Halibut, other;581.48;Net weight;12699.71
Sweden;2024;10;Groundfish;Haddock;17182.71;Net weight;270166.25
Sweden;2024;10;Miscellaneous aquatic products;Other unspecified products;228210.17;Net weight;3941203.49
Sweden;2024;2;Freshwater fish;Pike-perch;1178.51;Net weight;40936.59
Sweden;2024;2;Flatfish;Flounder, other;8121.38;Net weight;95329.57
Sweden;2024;2;Salmonids;Other salmonids;5571.59;Net weight;143726.32
Sweden;2024;2;Salmonids;Salmon;231373.09;Net weight;3718135.76
Sweden;2024;2;Small pelagics;Herring;22056.42;Net weight;167533.09
Sweden;2024;2;Groundfish;Cod;45890.22;Net weight;930088.98
Sweden;2024;2;Miscellaneous aquatic products;Other unspecified products;150946.4;Net weight;2604051.56
Sweden;2024;2;Groundfish;Haddock;37802.33;Net weight;430306.51
Sweden;2024;2;Flatfish;Halibut, other;1271.4;Net weight;22492.92
Sweden;2024;3;Salmonids;Salmon;682316.04;Net weight;9948957.87
Sweden;2024;3;Miscellaneous aquatic products;Other unspecified products;178341.43;Net weight;3005004.01
Sweden;2024;3;Groundfish;Haddock;26429.0;Net weight;329141.3
Sweden;2024;3;Flatfish;Halibut, other;1121.66;Net weight;30946.38
Sweden;2024;3;Freshwater fish;Pike-perch;4157.38;Net weight;156863.56
Sweden;2024;3;Salmonids;Other salmonids;5990.48;Net weight;186857.31
Sweden;2024;3;Groundfish;Cod;43688.95;Net weight;838369.02
Sweden;2024;3;Small pelagics;Herring;31158.2;Net weight;303336.16
Sweden;2024;3;Flatfish;Flounder, other;3881.8;Net weight;90240.32
Sweden;2024;4;Freshwater fish;Pike-perch;2769.36;Net weight;49824.16
Sweden;2024;4;Salmonids;Other salmonids;6158.36;Net weight;158462.55
Sweden;2024;4;Flatfish;Flounder, other;10399.22;Net weight;188970.53
Sweden;2024;4;Small pelagics;Herring;7856.21;Net weight;55184.11
Sweden;2024;4;Groundfish;Cod;33963.25;Net weight;641142.01
Sweden;2024;4;Salmonids;Salmon;325178.96;Net weight;4745627.67
Sweden;2024;4;Miscellaneous aquatic products;Other unspecified products;143416.79;Net weight;2342942.7
Sweden;2024;4;Groundfish;Haddock;11647.78;Net weight;180376.74
Sweden;2024;4;Flatfish;Halibut, other;746.3;Net weight;32128.88
Sweden;2024;5;Groundfish;Cod;25611.51;Net weight;484193.96
Sweden;2024;5;Small pelagics;Herring;15577.73;Net weight;124381.65
Sweden;2024;5;Flatfish;Flounder, other;4960.86;Net weight;89033.42
Sweden;2024;5;Salmonids;Other salmonids;11350.57;Net weight;393362.38
Sweden;2024;5;Freshwater fish;Pike-perch;3355.37;Net weight;94406.68
Sweden;2024;5;Flatfish;Halibut, other;1298.24;Net weight;39263.36
Sweden;2024;5;Groundfish;Haddock;21986.34;Net weight;294110.76
Sweden;2024;5;Miscellaneous aquatic products;Other unspecified products;182520.66;Net weight;2483943.33
Sweden;2024;5;Salmonids;Salmon;224023.9;Net weight;3220627.31
Sweden;2024;6;Groundfish;Cod;17059.15;Net weight;327928.61
Sweden;2024;6;Salmonids;Salmon;367971.74;Net weight;5495389.34
Sweden;2024;6;Flatfish;Halibut, other;0.0;Net weight;0.0
Sweden;2024;6;Freshwater fish;Pike-perch;1885.5;Net weight;64198.37
Sweden;2024;6;Salmonids;Other salmonids;8883.76;Net weight;203334.12
Sweden;2024;6;Miscellaneous aquatic products;Other unspecified products;183975.6;Net weight;2986977.32
Sweden;2024;6;Groundfish;Haddock;6010.48;Net weight;104557.75
Sweden;2024;6;Flatfish;Flounder, other;8052.77;Net weight;88456.86
Sweden;2024;6;Small pelagics;Herring;4806.35;Net weight;62003.27
Sweden;2024;7;Flatfish;Halibut, other;4075.97;Net weight;146707.15
Sweden;2024;7;Small pelagics;Herring;5165.66;Net weight;60044.81
Sweden;2024;7;Miscellaneous aquatic products;Other unspecified products;126436.52;Net weight;2356947.14
Sweden;2024;7;Flatfish;Flounder, other;6659.12;Net weight;170692.18
Sweden;2024;7;Groundfish;Haddock;9786.51;Net weight;151446.97
Sweden;2024;7;Salmonids;Other salmonids;4712.53;Net weight;108202.8
Sweden;2024;7;Freshwater fish;Pike-perch;643.38;Net weight;21141.28
Sweden;2024;7;Salmonids;Salmon;419530.88;Net weight;6011476.9
Sweden;2024;7;Groundfish;Cod;19261.47;Net weight;330433.75
Sweden;2024;8;Freshwater fish;Pike-perch;1153.32;Net weight;33021.03
Sweden;2024;8;Salmonids;Salmon;463604.0;Net weight;6227808.44
Sweden;2024;8;Groundfish;Cod;18207.42;Net weight;408384.91
Sweden;2024;8;Small pelagics;Herring;25466.68;Net weight;209100.07
Sweden;2024;8;Flatfish;Flounder, other;1950.46;Net weight;30463.74
Sweden;2024;8;Salmonids;Other salmonids;12844.53;Net weight;264632.45
Sweden;2024;8;Flatfish;Halibut, other;4192.24;Net weight;104539.75
Sweden;2024;8;Groundfish;Haddock;15502.8;Net weight;274717.62
Sweden;2024;8;Miscellaneous aquatic products;Other unspecified products;289126.4;Net weight;5607155.23
Sweden;2024;9;Salmonids;Salmon;387489.65;Net weight;5116854.59
Sweden;2024;9;Groundfish;Cod;21197.58;Net weight;440963.45
Sweden;2024;9;Small pelagics;Herring;18519.02;Net weight;138017.71
Sweden;2024;9;Flatfish;Flounder, other;4086.51;Net weight;88462.55
Sweden;2024;9;Salmonids;Other salmonids;9217.48;Net weight;234107.95
Sweden;2024;9;Freshwater fish;Pike-perch;1960.6;Net weight;55978.8
Sweden;2024;9;Flatfish;Halibut, other;5205.67;Net weight;175304.03
Sweden;2024;9;Groundfish;Haddock;12533.46;Net weight;207667.78
Sweden;2024;9;Miscellaneous aquatic products;Other unspecified products;214686.4;Net weight;3773289.96
Sweden;2023;1;Flatfish;Halibut, other;468.4;Net weight;17448.61
Sweden;2023;1;Freshwater fish;Pike-perch;691.02;Net weight;20012.08
Sweden;2023;1;Salmonids;Other salmonids;3874.75;Net weight;83015.18
Sweden;2023;1;Flatfish;Flounder, other;12235.27;Net weight;361525.4
Sweden;2023;1;Small pelagics;Herring;19331.63;Net weight;174896.49
Sweden;2023;1;Groundfish;Cod;43229.37;Net weight;798177.87
Sweden;2023;1;Salmonids;Salmon;210831.02;Net weight;2921914.39
Sweden;2023;1;Miscellaneous aquatic products;Other unspecified products;134122.45;Net weight;2250802.69
Sweden;2023;1;Groundfish;Haddock;23161.71;Net weight;316244.84
Sweden;2023;10;Miscellaneous aquatic products;Other unspecified products;222420.32;Net weight;4348934.74
Sweden;2023;10;Groundfish;Haddock;10923.38;Net weight;126726.59
Sweden;2023;10;Flatfish;Halibut, other;6514.81;Net weight;142042.08
Sweden;2023;10;Freshwater fish;Pike-perch;1933.18;Net weight;31760.59
Sweden;2023;10;Salmonids;Other salmonids;9163.0;Net weight;183995.73
Sweden;2023;10;Flatfish;Flounder, other;5900.06;Net weight;135383.85
Sweden;2023;10;Small pelagics;Herring;14428.18;Net weight;121380.86
Sweden;2023;10;Groundfish;Cod;21228.41;Net weight;464163.75
Sweden;2023;10;Salmonids;Salmon;706564.21;Net weight;9142009.48
Sweden;2023;11;Salmonids;Salmon;512546.69;Net weight;6810634.66
Sweden;2023;11;Flatfish;Flounder, other;8301.88;Net weight;222206.66
Sweden;2023;11;Small pelagics;Herring;31940.72;Net weight;324044.02
Sweden;2023;11;Salmonids;Other salmonids;5314.62;Net weight;107180.85
Sweden;2023;11;Freshwater fish;Pike-perch;7776.63;Net weight;206392.53
Sweden;2023;11;Flatfish;Halibut, other;7703.57;Net weight;178567.86
Sweden;2023;11;Groundfish;Haddock;18990.96;Net weight;280957.57
Sweden;2023;11;Miscellaneous aquatic products;Other unspecified products;163914.55;Net weight;2488372.08
Sweden;2023;11;Groundfish;Cod;24077.23;Net weight;371999.78
Sweden;2023;12;Miscellaneous aquatic products;Other unspecified products;244194.37;Net weight;4473023.06
Sweden;2023;12;Groundfish;Haddock;13661.03;Net weight;219365.42
Sweden;2023;12;Flatfish;Halibut, other;10157.14;Net weight;286260.97
Sweden;2023;12;Freshwater fish;Pike-perch;0.0;Net weight;0.0
Sweden;2023;12;Salmonids;Other salmonids;5775.64;Net weight;114273.0
Sweden;2023;12;Flatfish;Flounder, other;4638.47;Net weight;78695.91
Sweden;2023;12;Small pelagics;Herring;37164.88;Net weight;383869.96
Sweden;2023;12;Groundfish;Cod;19903.96;Net weight;426560.46
Sweden;2023;12;Salmonids;Salmon;696440.31;Net weight;9953379.54
Sweden;2023;2;Miscellaneous aquatic products;Other unspecified products;133395.19;Net weight;2299212.21
Sweden;2023;2;Groundfish;Haddock;22206.91;Net weight;308583.37
Sweden;2023;2;Flatfish;Halibut, other;667.56;Net weight;24648.02
Sweden;2023;2;Salmonids;Other salmonids;8696.61;Net weight;167457.61
Sweden;2023;2;Flatfish;Flounder, other;8693.28;Net weight;172861.96
Sweden;2023;2;Small pelagics;Herring;11468.27;Net weight;97544.29
Sweden;2023;2;Groundfish;Cod;32559.05;Net weight;616644.41
Sweden;2023;2;Salmonids;Salmon;143550.8;Net weight;2192891.37
Sweden;2023;2;Freshwater fish;Pike-perch;451.25;Net weight;15750.55
Sweden;2023;3;Small pelagics;Herring;25431.75;Net weight;210057.39
Sweden;2023;3;Flatfish;Flounder, other;5932.2;Net weight;124251.41
Sweden;2023;3;Salmonids;Other salmonids;8330.08;Net weight;210973.4
Sweden;2023;3;Miscellaneous aquatic products;Other unspecified products;149262.77;Net weight;2805297.2
Sweden;2023;3;Salmonids;Salmon;223869.92;Net weight;3521385.22
Sweden;2023;3;Freshwater fish;Pike-perch;0.0;Net weight;0.0
Sweden;2023;3;Flatfish;Halibut, other;1064.95;Net weight;39515.26
Sweden;2023;3;Groundfish;Haddock;21531.01;Net weight;338934.62
Sweden;2023;3;Groundfish;Cod;47758.73;Net weight;848400.94
Sweden;2023;4;Salmonids;Salmon;255894.07;Net weight;4432231.37
Sweden;2023;4;Groundfish;Cod;31540.13;Net weight;588629.96
Sweden;2023;4;Small pelagics;Herring;12237.18;Net weight;123750.45
Sweden;2023;4;Flatfish;Flounder, other;8888.06;Net weight;172923.22
Sweden;2023;4;Salmonids;Other salmonids;13127.4;Net weight;346264.3
Sweden;2023;4;Freshwater fish;Pike-perch;0.0;Net weight;0.0
Sweden;2023;4;Flatfish;Halibut, other;1063.44;Net weight;24294.91
Sweden;2023;4;Groundfish;Haddock;14097.47;Net weight;208333.35
Sweden;2023;4;Miscellaneous aquatic products;Other unspecified products;130595.09;Net weight;2216510.89
Sweden;2023;5;Groundfish;Cod;31134.4;Net weight;660612.45
Sweden;2023;5;Small pelagics;Herring;13157.9;Net weight;122220.82
Sweden;2023;5;Flatfish;Flounder, other;6663.14;Net weight;146161.6
Sweden;2023;5;Miscellaneous aquatic products;Other unspecified products;148976.52;Net weight;2339066.11
Sweden;2023;5;Groundfish;Haddock;7613.84;Net weight;114478.22
Sweden;2023;5;Flatfish;Halibut, other;3456.33;Net weight;45137.15
Sweden;2023;5;Freshwater fish;Pike-perch;9691.72;Net weight;163792.25
Sweden;2023;5;Salmonids;Other salmonids;10767.77;Net weight;272624.96
Sweden;2023;5;Salmonids;Salmon;180794.74;Net weight;2581431.23
Sweden;2023;6;Small pelagics;Herring;13943.69;Net weight;145123.74
Sweden;2023;6;Groundfish;Cod;23771.73;Net weight;456385.24
Sweden;2023;6;Salmonids;Salmon;364970.09;Net weight;5508766.57
Sweden;2023;6;Miscellaneous aquatic products;Other unspecified products;165127.61;Net weight;2553960.74
Sweden;2023;6;Groundfish;Haddock;7340.42;Net weight;126331.07
Sweden;2023;6;Flatfish;Halibut, other;328.01;Net weight;5027.99
Sweden;2023;6;Freshwater fish;Pike-perch;4835.86;Net weight;103326.7
Sweden;2023;6;Salmonids;Other salmonids;8332.16;Net weight;203632.56
Sweden;2023;6;Flatfish;Flounder, other;7968.15;Net weight;166331.16
Sweden;2023;7;Miscellaneous aquatic products;Other unspecified products;127726.76;Net weight;2299552.03
Sweden;2023;7;Groundfish;Haddock;4622.25;Net weight;76273.03
Sweden;2023;7;Flatfish;Halibut, other;0.0;Net weight;0.0
Sweden;2023;7;Freshwater fish;Pike-perch;5884.98;Net weight;136354.39
Sweden;2023;7;Salmonids;Other salmonids;6352.24;Net weight;158356.4
Sweden;2023;7;Flatfish;Flounder, other;7323.66;Net weight;165068.9
Sweden;2023;7;Small pelagics;Herring;6642.7;Net weight;56709.61
